transaction_amount,hour_of_day,account_age_days,num_txn_last_24h,num_failed_txn_last_24h,distance_from_usual_km,transaction_type,merchant_category,device_type,is_new_payee,risk_label
318.49,16,798,1,0,4.7,Merchant,Groceries,Android,No,safe
2313.03,8,889,2,1,0.23,Merchant,Travel,Android,No,suspicious
927.56,4,2940,3,0,3.31,P2P,Jewelry,Android,No,suspicious
2990.65,6,1061,4,0,3.36,Merchant,Travel,Android,No,suspicious
1965.19,18,573,5,0,4.82,Merchant,Fuel,Android,No,suspicious
7468.3,20,166,1,0,2.41,P2P,Groceries,Android,No,suspicious
1423.11,4,1628,6,0,11.37,BillPay,Travel,Android,No,suspicious
3004.42,20,1365,3,0,3.73,Merchant,Fuel,iOS,No,suspicious
788.11,19,2823,2,0,6.38,Merchant,Jewelry,iOS,Yes,suspicious
2293.78,12,1778,5,0,3.9,P2P,Groceries,Android,No,suspicious
3915.99,6,1206,3,1,1.69,P2P,Electronics,iOS,No,fraud
924.1,5,412,5,0,8.53,Merchant,Travel,Android,No,suspicious
3680.52,8,3779,1,1,12.77,Merchant,Fuel,iOS,No,suspicious
993.28,2,4255,3,0,8.02,P2P,Travel,Android,No,suspicious
2144.06,23,254,0,0,5.13,P2P,Groceries,Android,Yes,suspicious
3855.12,22,3433,4,1,7.6,P2P,Groceries,Android,No,fraud
1360.64,0,898,4,1,1.09,P2P,Jewelry,iOS,No,fraud
2887.38,13,88,0,1,5.87,P2P,Groceries,iOS,Yes,fraud
853.51,15,2074,2,0,3.92,P2P,Electronics,Unknown,No,fraud
714.67,15,70,0,0,3.72,P2P,Groceries,Android,Yes,suspicious
5280.68,2,1805,3,0,16.65,P2P,Groceries,Android,No,suspicious
1017.0,12,2359,4,2,3.0,Merchant,Groceries,Unknown,No,fraud
1576.21,15,4491,2,2,2.02,Merchant,Travel,iOS,No,fraud
3778.16,11,4387,3,1,0.89,BillPay,Electronics,Android,No,fraud
5851.35,1,454,2,0,4.24,P2P,Jewelry,Android,No,fraud
550.76,14,4857,0,1,0.62,Merchant,Groceries,iOS,No,suspicious
700.34,18,1412,4,0,1.02,P2P,Jewelry,iOS,No,suspicious
533.96,15,4409,1,0,4.66,Merchant,Groceries,iOS,Yes,suspicious
1929.01,23,3172,4,0,2.45,Merchant,Electronics,Android,Yes,fraud
1395.43,0,1640,2,0,0.07,Merchant,Jewelry,iOS,No,suspicious
597.0,19,1316,4,0,3.39,P2P,Fuel,Android,No,suspicious
2162.5,9,2401,2,0,0.43,P2P,Electronics,Android,Yes,suspicious
1879.68,13,2181,1,1,1.68,Merchant,Travel,Android,Yes,fraud
2586.78,19,3173,2,0,13.08,Merchant,Jewelry,Android,No,suspicious
532.43,15,206,3,0,1.61,P2P,Groceries,iOS,No,safe
2334.64,3,4486,1,0,5.2,P2P,Travel,iOS,Yes,suspicious
848.19,5,3838,6,1,2.2,Merchant,Fuel,iOS,No,fraud
390.46,8,3813,1,0,7.59,P2P,Fuel,iOS,No,safe
3424.84,21,846,3,1,1.96,Merchant,Groceries,Android,No,fraud
838.7,1,291,6,2,3.15,BillPay,Fuel,Android,No,fraud
829.66,7,2035,2,1,1.4,P2P,Fuel,Android,No,suspicious
68.69,16,900,1,0,6.01,BillPay,Jewelry,iOS,No,safe
2408.62,4,1886,1,0,7.02,P2P,Electronics,Android,No,suspicious
2485.92,6,3851,3,0,6.06,Merchant,Fuel,Android,No,suspicious
4159.15,21,3398,3,0,16.32,Merchant,Jewelry,iOS,No,suspicious
2157.27,11,196,6,3,4.23,BillPay,Fuel,iOS,No,fraud
899.39,20,2035,2,0,4.52,P2P,Jewelry,iOS,Yes,suspicious
961.14,12,491,1,1,6.1,P2P,Fuel,Android,Yes,suspicious
2816.81,2,3664,1,0,3.8,P2P,Fuel,Android,No,suspicious
1544.05,1,283,3,0,5.73,P2P,Fuel,Android,No,suspicious
3608.44,0,239,1,0,6.29,P2P,Fuel,Android,No,suspicious
1092.64,23,2324,8,0,0.09,BillPay,Groceries,iOS,No,suspicious
5334.18,23,596,2,0,2.09,P2P,Electronics,Android,No,suspicious
269.11,20,167,3,1,0.43,P2P,Travel,iOS,Yes,fraud
2992.28,8,1949,3,0,1.86,P2P,Jewelry,Android,No,suspicious
1092.93,4,1564,7,1,1.37,P2P,Groceries,iOS,No,fraud
3035.31,15,3999,1,0,3.37,P2P,Jewelry,Android,No,suspicious
371.58,7,1568,1,0,7.22,P2P,Travel,Android,No,safe
6073.52,6,4195,6,1,1.78,P2P,Fuel,Android,No,fraud
316.34,10,1624,8,0,3.01,P2P,Electronics,Android,No,suspicious
1141.81,14,1512,6,0,3.76,Merchant,Electronics,iOS,No,suspicious
2596.87,12,3455,3,0,4.24,BillPay,Jewelry,Android,No,suspicious
1360.99,9,4735,2,0,1.75,P2P,Electronics,Android,No,suspicious
2124.41,13,4344,5,0,2.05,P2P,Travel,Android,No,suspicious
2169.03,5,2796,0,0,5.23,Merchant,Travel,Unknown,Yes,suspicious
1277.71,9,1217,2,1,0.09,Merchant,Groceries,Android,No,suspicious
2012.51,14,4888,3,0,2.7,Merchant,Jewelry,Android,Yes,fraud
3809.58,22,2782,3,0,6.04,P2P,Fuel,Android,Yes,suspicious
3953.41,13,1476,3,0,3.63,Merchant,Electronics,Android,Yes,fraud
3212.15,19,3802,4,0,3.4,P2P,Travel,Android,No,suspicious
1215.15,22,4419,3,0,5.3,P2P,Fuel,Unknown,No,suspicious
1190.16,23,1694,2,2,1.94,P2P,Electronics,Android,Yes,fraud
839.79,19,2472,0,0,1.24,P2P,Fuel,iOS,No,safe
1533.51,23,1856,3,0,6.19,P2P,Jewelry,Android,Yes,fraud
2490.57,2,255,2,0,13.9,Merchant,Electronics,Android,No,suspicious
1237.83,11,3496,4,0,21.46,P2P,Electronics,iOS,No,suspicious
1971.93,23,3013,6,1,6.47,P2P,Groceries,Android,No,fraud
2209.4,17,103,3,0,1.25,Merchant,Groceries,Android,Yes,suspicious
3879.41,13,3129,3,0,2.16,Merchant,Travel,Android,No,suspicious
300.59,23,4685,5,1,0.12,P2P,Groceries,iOS,Yes,fraud
5228.49,18,3098,3,0,0.5,P2P,Travel,Android,Yes,suspicious
356.67,10,3033,4,0,0.03,P2P,Fuel,Android,No,suspicious
407.66,7,2011,2,0,0.5,Merchant,Travel,Android,No,safe
190.01,3,2728,5,0,3.64,P2P,Jewelry,Android,No,suspicious
5672.74,8,4846,1,0,8.61,BillPay,Travel,Unknown,No,suspicious
1758.18,13,3428,2,2,13.44,P2P,Fuel,Android,No,fraud
8564.72,4,2279,2,1,9.8,P2P,Fuel,Android,Yes,fraud
2169.03,19,135,7,0,8.33,Merchant,Jewelry,Android,No,fraud
1495.57,23,1575,2,0,8.25,Merchant,Travel,iOS,Yes,suspicious
611.16,7,1239,1,1,0.87,P2P,Travel,iOS,No,suspicious
5788.95,16,2537,3,0,6.51,P2P,Fuel,Android,No,suspicious
934.91,11,4643,6,2,1.66,P2P,Groceries,Android,No,fraud
919.19,21,4988,3,0,1.45,P2P,Electronics,Android,No,suspicious
415.02,15,1777,1,0,0.51,P2P,Jewelry,Android,Yes,suspicious
1040.75,3,4809,3,1,1.69,P2P,Fuel,Android,Yes,fraud
422.9,12,2865,4,1,5.02,P2P,Fuel,Android,Yes,fraud
5305.68,15,3956,5,0,0.93,Merchant,Travel,Android,No,suspicious
4243.47,18,2711,3,0,1.55,P2P,Electronics,Android,Yes,fraud
1506.96,8,2164,4,0,4.78,P2P,Fuel,Android,No,suspicious
1126.34,18,4123,2,0,0.12,P2P,Groceries,Android,Yes,suspicious
1173.12,1,2627,4,1,6.76,P2P,Jewelry,Android,No,fraud
181.98,19,2978,2,0,4.08,P2P,Electronics,iOS,No,suspicious
407.77,3,2866,2,0,0.86,P2P,Travel,iOS,No,suspicious
2859.29,5,1876,3,1,0.81,P2P,Fuel,Android,No,fraud
715.35,23,394,4,0,4.41,P2P,Fuel,iOS,No,suspicious
1919.57,8,1793,3,0,0.21,Merchant,Groceries,Android,Yes,suspicious
5327.52,6,2919,3,0,5.79,P2P,Travel,Android,No,suspicious
2597.96,15,351,5,1,1.41,BillPay,Fuel,Android,Yes,fraud
1268.42,0,2971,3,0,4.83,P2P,Jewelry,Android,No,suspicious
3147.58,10,930,2,0,4.34,P2P,Electronics,iOS,No,suspicious
1165.25,12,4120,3,4,0.25,Merchant,Electronics,Android,Yes,fraud
6264.92,20,1640,3,0,3.52,BillPay,Travel,Android,No,suspicious
4489.39,18,346,2,0,4.41,BillPay,Jewelry,iOS,No,suspicious
2406.6,12,4016,4,0,5.88,P2P,Electronics,iOS,Yes,fraud
999.12,8,3574,5,1,5.5,P2P,Jewelry,Android,Yes,fraud
2510.37,4,1975,6,2,2.04,Merchant,Jewelry,Unknown,Yes,fraud
2702.1,9,4073,2,1,0.5,P2P,Electronics,Android,Yes,fraud
868.91,3,439,3,1,0.58,P2P,Electronics,Android,No,fraud
1517.89,4,934,2,0,7.14,P2P,Groceries,Android,Yes,suspicious
1627.65,22,3494,5,0,5.06,Merchant,Fuel,Android,No,suspicious
4786.87,8,4968,3,0,13.05,BillPay,Electronics,iOS,Yes,fraud
8419.95,4,4365,6,0,4.63,Merchant,Travel,iOS,Yes,fraud
458.73,22,1651,4,0,9.59,P2P,Groceries,Android,No,suspicious
623.78,14,258,1,0,0.48,P2P,Jewelry,Android,Yes,suspicious
998.49,8,3025,5,0,0.69,Merchant,Travel,Android,Yes,suspicious
1311.54,15,747,5,0,6.34,P2P,Electronics,Android,Yes,fraud
1006.96,17,3145,4,0,6.37,P2P,Groceries,Android,No,suspicious
673.33,22,3353,2,0,3.42,P2P,Groceries,Android,No,safe
6590.96,20,1064,4,1,6.21,P2P,Electronics,Android,No,fraud
870.06,12,3714,3,0,15.78,P2P,Fuel,Android,Yes,suspicious
2098.32,1,2331,6,0,5.21,Merchant,Groceries,Android,Yes,fraud
321.4,6,369,3,1,7.18,Merchant,Groceries,Android,No,suspicious
1382.63,12,4964,3,1,2.03,Merchant,Jewelry,iOS,No,fraud
2504.5,21,3553,3,0,4.36,Merchant,Jewelry,Android,No,suspicious
5041.38,8,2158,1,0,1.73,P2P,Fuel,iOS,Yes,suspicious
2151.48,12,1030,5,1,0.8,Merchant,Jewelry,iOS,No,fraud
1662.58,19,853,6,0,2.88,Merchant,Electronics,Android,No,suspicious
2509.44,11,1885,2,0,1.92,Merchant,Jewelry,iOS,No,suspicious
3080.76,1,4838,2,0,3.7,BillPay,Jewelry,Android,No,suspicious
808.26,17,2593,1,0,20.35,BillPay,Jewelry,Android,Yes,suspicious
2626.99,13,2496,1,0,4.16,P2P,Electronics,Unknown,No,fraud
440.61,10,4897,5,1,5.19,BillPay,Travel,Android,No,suspicious
709.57,3,1536,4,0,2.59,P2P,Travel,Android,Yes,suspicious
1563.2,5,3107,2,1,4.2,Merchant,Jewelry,iOS,No,fraud
18877.99,1,4080,3,0,0.31,P2P,Groceries,Android,No,suspicious
554.98,17,3058,6,1,7.05,Merchant,Electronics,Unknown,Yes,fraud
387.23,8,3518,1,0,2.02,P2P,Fuel,iOS,No,safe
36787.38,17,3290,5,0,5.01,P2P,Jewelry,Unknown,Yes,fraud
2621.27,1,1695,2,0,4.89,P2P,Jewelry,Android,Yes,fraud
283.77,7,4236,2,1,0.38,P2P,Fuel,Android,Yes,suspicious
3014.14,6,3952,4,0,14.19,P2P,Jewelry,Android,Yes,fraud
1187.51,10,4125,5,0,0.67,P2P,Travel,iOS,No,suspicious
823.42,10,742,2,1,0.46,P2P,Fuel,Android,No,suspicious
3007.11,14,1828,4,0,1.96,Merchant,Electronics,iOS,Yes,fraud
1508.88,20,2205,3,1,1.14,P2P,Travel,Android,No,suspicious
4354.03,3,2275,4,0,1.81,P2P,Groceries,Android,No,suspicious
759.86,0,4508,2,0,20.21,P2P,Fuel,Android,No,suspicious
410.75,10,4792,2,0,6.25,P2P,Fuel,Android,Yes,suspicious
1868.65,23,34,2,0,3.13,Merchant,Groceries,Android,No,suspicious
731.04,14,1599,1,0,4.96,Merchant,Groceries,Android,Yes,suspicious
297.86,19,4865,2,0,3.89,P2P,Fuel,iOS,Yes,suspicious
1593.17,18,4176,5,0,6.31,BillPay,Jewelry,iOS,Yes,fraud
2926.97,11,2255,2,0,1.56,Merchant,Groceries,iOS,Yes,suspicious
13304.31,5,737,3,0,5.36,Merchant,Groceries,iOS,No,suspicious
1389.82,3,4862,2,2,5.29,Merchant,Travel,Android,No,fraud
1257.97,9,4729,2,0,0.43,P2P,Fuel,Android,Yes,suspicious
95.82,23,2985,2,1,4.3,P2P,Electronics,Android,No,suspicious
856.68,7,353,2,0,2.34,P2P,Jewelry,iOS,Yes,suspicious
1582.68,13,3024,6,2,0.16,Merchant,Travel,iOS,No,fraud
2503.53,3,947,2,2,0.68,BillPay,Fuel,Android,No,fraud
7264.29,18,3601,6,0,6.06,P2P,Groceries,iOS,No,suspicious
486.55,16,1471,4,0,3.65,P2P,Groceries,iOS,No,suspicious
6335.17,19,3447,0,0,3.23,P2P,Fuel,iOS,No,suspicious
4005.23,8,3703,3,1,6.23,P2P,Jewelry,Android,No,fraud
4870.64,2,4369,3,0,7.97,P2P,Electronics,Android,No,fraud
5610.13,22,1606,1,0,9.82,BillPay,Electronics,iOS,No,suspicious
1569.88,12,3994,1,0,1.57,P2P,Travel,Android,Yes,suspicious
8616.81,12,3200,0,1,9.39,Merchant,Jewelry,iOS,No,fraud
588.01,1,4139,4,1,1.38,P2P,Groceries,iOS,No,fraud
1613.08,3,4307,5,0,5.4,P2P,Electronics,Android,Yes,fraud
1253.98,20,1733,4,0,15.09,P2P,Fuel,Android,No,suspicious
2053.71,9,304,3,0,3.58,P2P,Jewelry,Android,No,suspicious
4706.62,22,4343,5,1,4.65,P2P,Travel,Android,Yes,fraud
1981.19,20,3109,0,0,1.19,P2P,Electronics,iOS,Yes,suspicious
2233.87,8,2976,2,1,0.11,P2P,Groceries,Android,No,suspicious
2355.63,11,513,2,0,1.87,Merchant,Travel,Android,Yes,suspicious
1137.84,18,1647,4,1,1.79,BillPay,Groceries,Android,Yes,fraud
2136.27,3,1784,3,0,1.39,P2P,Groceries,Android,Yes,suspicious
3538.3,13,4517,2,1,0.69,P2P,Electronics,iOS,Yes,fraud
995.72,0,2154,1,0,8.77,P2P,Fuel,iOS,Yes,suspicious
1632.11,23,2655,1,1,5.59,Merchant,Groceries,Android,No,suspicious
388.28,1,270,2,0,4.98,P2P,Electronics,iOS,Yes,fraud
22000.55,19,1855,3,1,1.31,P2P,Jewelry,iOS,No,fraud
1550.13,15,618,2,1,3.26,P2P,Travel,iOS,No,suspicious
623.57,12,1839,3,0,0.25,Merchant,Fuel,Android,Yes,suspicious
417.54,8,3578,2,0,1.66,P2P,Travel,Android,No,safe
627.17,9,4267,3,1,0.8,P2P,Jewelry,iOS,No,fraud
709.04,15,221,10,0,2.37,Merchant,Travel,iOS,No,suspicious
2233.02,16,2547,5,2,6.08,P2P,Groceries,Android,No,fraud
1566.38,16,2791,1,0,2.77,P2P,Fuel,Android,No,safe
1427.35,7,1894,3,1,0.29,P2P,Electronics,iOS,No,fraud
130.38,2,2405,2,1,0.27,Merchant,Fuel,Android,Yes,fraud
1738.51,18,3247,2,2,2.5,P2P,Fuel,Android,No,fraud
1266.26,4,2799,3,0,4.58,P2P,Electronics,Android,No,suspicious
4594.69,7,1238,5,0,0.33,Merchant,Groceries,Android,No,suspicious
906.97,9,1215,8,0,1.91,Merchant,Jewelry,Android,No,fraud
10551.77,2,815,0,1,14.86,Merchant,Fuel,iOS,Yes,fraud
2268.62,11,2071,2,1,7.42,Merchant,Travel,Android,No,suspicious
275.31,15,2803,2,0,0.21,P2P,Fuel,Android,Yes,suspicious
331.09,12,4015,1,0,1.91,P2P,Groceries,Android,No,safe
8746.9,20,892,2,1,4.36,Merchant,Fuel,Unknown,No,fraud
5232.13,20,4780,3,0,0.25,P2P,Travel,iOS,No,suspicious
3788.27,12,3349,1,0,8.87,P2P,Electronics,Android,No,suspicious
1453.79,5,1362,1,0,7.27,P2P,Travel,Android,Yes,suspicious
1356.88,3,175,1,0,1.6,Merchant,Fuel,Android,No,suspicious
876.11,20,1933,1,0,0.11,P2P,Electronics,Android,No,suspicious
559.29,22,2245,2,0,3.35,P2P,Fuel,iOS,No,safe
431.48,1,4680,3,0,0.55,P2P,Fuel,iOS,No,suspicious
2078.97,15,2683,6,0,2.61,Merchant,Groceries,Android,Yes,suspicious
724.38,13,3368,3,1,1.78,P2P,Travel,Android,No,suspicious
5800.55,19,3513,4,0,1.48,Merchant,Fuel,iOS,Yes,suspicious
1915.96,0,1240,3,0,0.34,P2P,Fuel,Android,Yes,suspicious
7361.31,13,3080,4,0,8.53,Merchant,Fuel,Android,No,suspicious
601.24,11,40,2,1,11.4,P2P,Travel,Android,No,fraud
3355.71,9,2926,3,1,7.73,P2P,Fuel,iOS,No,fraud
3309.35,19,1893,2,0,0.22,Merchant,Fuel,Android,No,suspicious
781.31,15,3730,5,1,0.3,Merchant,Electronics,iOS,No,fraud
883.47,3,558,3,1,6.3,P2P,Travel,iOS,No,fraud
3043.22,4,420,0,0,3.15,Merchant,Groceries,Android,No,suspicious
2851.9,0,1838,0,0,3.92,P2P,Jewelry,Android,No,suspicious
2007.81,3,2108,0,0,3.99,P2P,Travel,Android,No,suspicious
1967.82,8,488,3,0,3.25,P2P,Fuel,Android,No,suspicious
366.05,18,4027,2,1,1.49,P2P,Travel,Android,No,suspicious
2800.29,9,4697,1,0,1.37,BillPay,Fuel,Android,No,suspicious
990.51,1,4745,3,0,1.46,P2P,Travel,iOS,No,suspicious
516.1,10,2673,0,1,11.55,P2P,Travel,Android,No,suspicious
7126.57,16,364,2,0,1.36,BillPay,Travel,Android,No,suspicious
767.57,18,4859,5,0,0.18,P2P,Fuel,Android,No,suspicious
643.38,11,300,1,0,1.58,BillPay,Groceries,Android,No,safe
1003.78,19,524,5,0,0.37,P2P,Fuel,Android,Yes,suspicious
1226.55,20,205,3,0,2.0,P2P,Groceries,Android,Yes,suspicious
1813.69,22,2014,1,3,6.35,Merchant,Fuel,Android,No,fraud
386.37,15,3346,3,0,13.36,P2P,Groceries,iOS,No,safe
1376.3,0,4702,8,0,8.84,P2P,Groceries,Android,No,fraud
1004.34,19,2564,3,1,12.05,P2P,Jewelry,Unknown,No,fraud
151.65,19,4155,6,0,8.86,P2P,Electronics,iOS,No,suspicious
2935.18,18,1582,3,0,5.4,P2P,Electronics,Unknown,No,fraud
1648.4,3,2130,5,0,3.19,Merchant,Fuel,Android,No,suspicious
3234.87,3,3487,2,0,4.11,BillPay,Travel,Android,No,suspicious
178.43,6,4891,2,0,1.67,P2P,Groceries,iOS,No,safe
1691.76,6,4866,0,1,0.3,P2P,Groceries,iOS,No,suspicious
590.59,18,1772,0,0,9.41,P2P,Travel,Android,No,safe
691.11,23,2128,3,0,30.86,P2P,Groceries,Android,Yes,suspicious
2882.87,20,3567,2,0,0.05,P2P,Fuel,iOS,No,suspicious
4006.99,18,2286,1,0,1.83,Merchant,Travel,iOS,No,suspicious
4240.68,20,111,2,0,0.73,Merchant,Travel,Android,No,suspicious
1563.6,9,1523,2,0,0.85,P2P,Electronics,Android,Yes,suspicious
8682.12,12,2358,5,0,1.14,Merchant,Jewelry,iOS,Yes,fraud
654.37,14,4468,4,0,4.4,Merchant,Jewelry,Android,No,suspicious
4632.97,15,4676,1,0,7.65,Merchant,Travel,Android,No,suspicious
468.08,14,2221,3,1,2.24,P2P,Electronics,Android,No,fraud
317.97,1,2155,4,2,8.63,P2P,Groceries,Android,No,fraud
2036.45,20,2468,4,1,16.42,P2P,Fuel,Android,No,fraud
3206.26,11,2032,2,1,3.24,P2P,Travel,iOS,No,suspicious
5285.68,7,835,2,1,1.83,Merchant,Jewelry,iOS,Yes,fraud
4872.25,7,2900,3,2,3.75,P2P,Groceries,Android,Yes,fraud
1779.04,2,4675,4,1,9.49,P2P,Jewelry,Android,No,fraud
10224.7,21,276,4,1,8.58,P2P,Electronics,Android,No,fraud
1305.31,19,4699,3,0,1.56,Merchant,Electronics,Android,No,suspicious
2004.05,8,3610,1,3,3.5,P2P,Electronics,iOS,Yes,fraud
1781.69,10,4547,1,0,1.99,P2P,Travel,Android,Yes,suspicious
425.33,15,3082,1,0,6.55,P2P,Fuel,iOS,No,safe
1639.22,22,1730,2,0,5.64,Merchant,Groceries,Android,No,suspicious
1490.89,0,1905,3,1,3.17,P2P,Groceries,Unknown,No,fraud
6729.04,20,998,3,0,0.54,BillPay,Jewelry,Unknown,No,fraud
371.3,19,2281,2,0,14.99,BillPay,Travel,Android,Yes,suspicious
4074.98,6,1243,1,0,2.98,P2P,Groceries,Android,Yes,suspicious
297.09,19,3045,1,0,3.94,Merchant,Travel,Android,No,safe
8010.01,20,4112,2,1,1.36,P2P,Travel,Android,No,fraud
1096.82,14,411,2,0,6.85,BillPay,Travel,iOS,No,safe
1541.61,6,233,4,0,1.44,P2P,Fuel,Android,Yes,suspicious
2296.99,13,1083,4,0,8.76,P2P,Groceries,Android,No,suspicious
1199.54,6,2220,3,0,3.43,Merchant,Groceries,Android,No,suspicious
2591.45,1,810,2,0,2.76,P2P,Travel,Android,No,suspicious
3172.16,20,517,2,0,2.98,P2P,Electronics,Android,Yes,fraud
1524.0,13,3200,9,0,5.48,P2P,Electronics,Android,No,fraud
596.78,11,905,3,0,6.63,P2P,Jewelry,Android,No,suspicious
1089.95,11,4383,2,1,3.65,Merchant,Electronics,Android,No,fraud
4177.54,5,1844,2,0,2.51,P2P,Electronics,Android,No,suspicious
1752.09,20,3479,2,0,1.23,P2P,Groceries,Android,No,suspicious
4684.19,23,2511,3,1,4.79,P2P,Travel,Android,No,fraud
2713.42,23,871,3,0,1.43,Merchant,Travel,Android,No,suspicious
1485.92,9,1828,3,0,1.95,P2P,Jewelry,iOS,Yes,fraud
623.41,7,1714,5,1,2.25,P2P,Travel,Android,No,fraud
1293.46,9,3573,1,0,0.08,Merchant,Fuel,Android,No,safe
3286.53,18,3086,4,0,8.62,P2P,Fuel,Android,No,suspicious
2557.29,11,4958,2,0,0.68,Merchant,Travel,Android,Yes,suspicious
4254.38,16,4197,2,0,0.64,P2P,Electronics,Android,Yes,fraud
783.08,4,4070,6,2,2.48,P2P,Fuel,Android,Yes,fraud
1595.55,20,3970,1,0,3.71,BillPay,Jewelry,Android,No,suspicious
1352.29,23,757,2,0,5.73,P2P,Groceries,iOS,No,suspicious
1962.74,21,686,2,2,2.93,P2P,Electronics,iOS,No,fraud
1852.49,6,3598,3,0,0.01,BillPay,Electronics,Android,No,suspicious
2134.27,7,1856,4,0,4.63,Merchant,Jewelry,Android,No,suspicious
1304.37,7,524,2,0,8.78,P2P,Travel,Android,Yes,suspicious
398.33,14,2084,3,0,3.06,Merchant,Travel,Android,No,safe
1049.12,20,1335,3,1,3.58,Merchant,Jewelry,Android,No,fraud
713.32,13,3322,3,2,3.15,P2P,Groceries,Android,No,fraud
4177.08,21,1602,2,2,5.2,P2P,Fuel,Android,No,fraud
800.83,2,719,1,0,4.46,BillPay,Groceries,Android,No,suspicious
6474.31,6,2054,4,0,2.42,P2P,Fuel,Android,No,suspicious
2988.66,16,1206,8,1,8.03,P2P,Travel,Android,No,fraud
2753.67,11,3983,2,0,1.6,Merchant,Fuel,iOS,Yes,suspicious
3197.26,9,1384,2,0,5.54,Merchant,Fuel,Android,No,suspicious
2026.56,6,4822,4,0,2.63,P2P,Jewelry,Android,Yes,fraud
639.08,15,4845,3,0,7.42,P2P,Fuel,Android,Yes,suspicious
8746.36,2,3521,1,0,4.02,Merchant,Electronics,Android,Yes,fraud
1668.0,16,4973,3,1,0.82,P2P,Travel,Android,No,suspicious
1789.3,21,4660,2,2,1.92,P2P,Travel,iOS,No,fraud
2446.14,21,3159,3,0,2.8,P2P,Groceries,Android,Yes,suspicious
414.85,11,4293,1,0,0.39,P2P,Travel,Android,No,safe
2234.23,0,2366,3,1,8.03,P2P,Groceries,iOS,Yes,fraud
3511.72,11,3042,4,0,14.86,P2P,Fuel,Android,No,suspicious
3282.38,11,1007,2,0,2.79,P2P,Electronics,Android,Yes,fraud
618.83,9,2259,2,0,4.17,P2P,Jewelry,Android,No,suspicious
30804.2,1,3924,4,1,0.96,P2P,Groceries,iOS,No,fraud
4734.62,18,460,1,0,1.69,BillPay,Electronics,Android,Yes,suspicious
1211.81,18,2989,3,0,11.5,Merchant,Jewelry,iOS,Yes,suspicious
1572.93,10,2766,0,1,12.95,P2P,Groceries,iOS,No,suspicious
1774.16,5,1111,2,0,2.69,P2P,Jewelry,Android,No,suspicious
533.99,21,4714,7,1,0.48,Merchant,Jewelry,iOS,Yes,fraud
3019.33,5,1441,3,0,1.51,P2P,Fuel,Android,No,suspicious
572.14,20,4591,2,0,5.88,P2P,Travel,Unknown,No,suspicious
1949.27,20,2403,5,0,6.81,P2P,Fuel,Android,No,suspicious
1311.95,7,3370,6,0,6.1,P2P,Jewelry,Android,No,suspicious
1012.6,15,4683,6,0,0.64,P2P,Jewelry,Android,Yes,fraud
613.29,14,1307,5,0,4.84,P2P,Groceries,Android,Yes,suspicious
434.21,10,2476,0,0,1.34,Merchant,Fuel,Unknown,No,suspicious
6174.57,2,4398,3,1,0.11,P2P,Jewelry,Android,No,fraud
2679.97,22,3619,2,1,22.12,Merchant,Electronics,Android,Yes,fraud
1174.56,13,3241,4,0,10.15,P2P,Electronics,Android,No,suspicious
3281.87,15,4340,4,0,0.36,BillPay,Jewelry,Android,No,suspicious
618.46,0,2424,0,0,6.96,P2P,Travel,Android,No,suspicious
1705.01,1,29,2,0,0.98,P2P,Travel,Android,No,suspicious
1464.6,17,3710,1,0,6.91,P2P,Fuel,iOS,No,safe
5018.75,22,1723,2,0,1.15,P2P,Travel,Android,No,suspicious
417.45,12,2399,0,0,0.15,P2P,Groceries,Android,No,safe
612.59,10,4493,0,0,10.07,P2P,Electronics,Android,No,suspicious
338.19,19,4872,4,0,2.77,Merchant,Fuel,iOS,Yes,suspicious
1728.83,19,1501,2,0,3.55,P2P,Electronics,Android,Yes,suspicious
336.15,15,1673,3,1,11.11,P2P,Travel,Android,No,suspicious
887.87,13,979,8,1,22.8,BillPay,Jewelry,iOS,No,fraud
5726.4,0,4005,1,0,2.15,P2P,Fuel,Android,No,suspicious
1594.8,16,4671,3,2,6.95,P2P,Electronics,Android,No,fraud
1688.54,12,2092,3,1,5.24,Merchant,Jewelry,iOS,No,fraud
1537.34,6,3560,4,2,4.32,P2P,Groceries,iOS,No,fraud
6955.62,0,288,0,1,3.03,Merchant,Jewelry,Android,No,fraud
7081.28,21,599,1,1,1.21,P2P,Groceries,iOS,No,suspicious
2193.57,22,666,3,0,3.1,BillPay,Electronics,Android,No,suspicious
1426.0,1,4151,4,1,5.77,Merchant,Jewelry,Android,No,fraud
403.74,5,2086,3,1,0.17,P2P,Fuel,iOS,No,suspicious
592.36,12,1081,5,0,2.52,P2P,Jewelry,Android,No,suspicious
2587.34,9,2202,0,1,5.39,BillPay,Electronics,Android,No,fraud
370.49,5,1261,3,1,6.32,Merchant,Fuel,Android,No,suspicious
6281.85,13,3168,2,0,3.64,P2P,Jewelry,Android,Yes,fraud
11163.08,17,4569,1,0,2.88,Merchant,Groceries,Android,No,suspicious
1207.65,9,55,1,1,2.84,Merchant,Fuel,Android,No,fraud
1712.93,4,489,6,0,4.32,Merchant,Travel,Android,No,suspicious
413.38,5,105,4,0,4.13,P2P,Jewelry,Android,No,suspicious
31040.51,17,2536,2,0,2.94,Merchant,Electronics,Android,No,fraud
866.65,14,678,3,0,4.26,Merchant,Electronics,Android,Yes,suspicious
659.51,13,4582,3,0,3.32,P2P,Travel,Android,No,suspicious
